order.id,order.date,customer.id,product.id,quantity
304,11/24/2011,8,67,1
304,11/24/2011,8,89,1
304,11/24/2011,8,77,1
304,11/24/2011,8,22,1
304,11/24/2011,8,96,1
304,11/24/2011,8,18,1
305,11/25/2011,8,45,1
305,11/25/2011,8,16,1
305,11/25/2011,8,97,1
305,11/25/2011,8,93,1
306,11/29/2011,9,30,7
306,11/29/2011,9,7,2
306,11/29/2011,9,3,1
306,11/29/2011,9,28,8
306,11/29/2011,9,53,1
306,11/29/2011,9,29,1
306,11/29/2011,9,60,1
306,11/29/2011,9,47,1
306,11/29/2011,9,40,1
306,11/29/2011,9,56,1
306,11/29/2011,9,77,1
306,11/29/2011,9,35,1
306,11/29/2011,9,50,1
306,11/29/2011,9,87,1
306,11/29/2011,9,15,1
306,11/29/2011,9,10,1
306,11/29/2011,9,86,1
306,11/29/2011,9,12,1
306,11/29/2011,9,8,1
306,11/29/2011,9,20,1
306,11/29/2011,9,16,1
306,11/29/2011,9,34,1
306,11/29/2011,9,78,1
306,11/29/2011,9,62,1
306,11/29/2011,9,54,1
306,11/29/2011,9,70,1
306,11/29/2011,9,18,1
306,11/29/2011,9,73,2
307,11/30/2011,24,54,2
307,11/30/2011,24,20,1
307,11/30/2011,24,80,1
307,11/30/2011,24,65,1
308,11/30/2011,4,21,1
308,11/30/2011,4,79,1
308,11/30/2011,4,80,2
308,11/30/2011,4,20,1
308,11/30/2011,4,78,2
308,11/30/2011,4,54,1
308,11/30/2011,4,85,1
308,11/30/2011,4,16,1
309,12/5/2011,16,20,1
309,12/5/2011,16,65,1
309,12/5/2011,16,37,2
309,12/5/2011,16,90,1
309,12/5/2011,16,60,2
309,12/5/2011,16,57,3
310,12/7/2011,8,86,1
310,12/7/2011,8,41,1
310,12/7/2011,8,21,1
310,12/7/2011,8,37,1
310,12/7/2011,8,48,1
310,12/7/2011,8,34,1
310,12/7/2011,8,29,1
310,12/7/2011,8,92,1
310,12/7/2011,8,8,1
310,12/7/2011,8,53,1
310,12/7/2011,8,96,1
310,12/7/2011,8,72,1
310,12/7/2011,8,65,2
310,12/7/2011,8,61,2
310,12/7/2011,8,44,2
310,12/7/2011,8,70,1
310,12/7/2011,8,19,1
310,12/7/2011,8,74,2
310,12/7/2011,8,71,1
310,12/7/2011,8,45,1
310,12/7/2011,8,89,2
310,12/7/2011,8,2,1
310,12/7/2011,8,97,1
310,12/7/2011,8,76,1
310,12/7/2011,8,68,2
311,12/7/2011,10,7,1
311,12/7/2011,10,42,1
312,12/9/2011,29,94,1
312,12/9/2011,29,5,1
312,12/9/2011,29,72,2
312,12/9/2011,29,17,1
312,12/9/2011,29,90,1
312,12/9/2011,29,11,1
312,12/9/2011,29,29,1
312,12/9/2011,29,14,1
312,12/9/2011,29,21,1
312,12/9/2011,29,41,1
312,12/9/2011,29,15,1
312,12/9/2011,29,37,1
312,12/9/2011,29,4,1
312,12/9/2011,29,9,1
312,12/9/2011,29,38,3
312,12/9/2011,29,45,2
312,12/9/2011,29,8,1
312,12/9/2011,29,23,1
312,12/9/2011,29,13,1
313,12/14/2011,22,7,1
313,12/14/2011,22,9,1
313,12/14/2011,22,50,1
314,12/14/2011,8,87,1
314,12/14/2011,8,50,1
314,12/14/2011,8,7,1
314,12/14/2011,8,71,1
315,12/14/2011,27,88,1
315,12/14/2011,27,27,1
315,12/14/2011,27,57,1
315,12/14/2011,27,86,1
316,12/14/2011,24,17,1
316,12/14/2011,24,34,1
316,12/14/2011,24,41,1
316,12/14/2011,24,31,1
316,12/14/2011,24,80,1
316,12/14/2011,24,16,1
316,12/14/2011,24,79,1
317,12/20/2011,2,55,1
317,12/20/2011,2,53,1
317,12/20/2011,2,76,1
317,12/20/2011,2,34,2
317,12/20/2011,2,78,1
317,12/20/2011,2,60,1
318,12/21/2011,10,87,3
318,12/21/2011,10,30,1
318,12/21/2011,10,71,1
318,12/21/2011,10,66,1
318,12/21/2011,10,92,10
318,12/21/2011,10,42,1
318,12/21/2011,10,89,1
318,12/21/2011,10,73,1
318,12/21/2011,10,51,6
318,12/21/2011,10,36,1
318,12/21/2011,10,31,3
318,12/21/2011,10,79,4
318,12/21/2011,10,21,1
319,12/21/2011,25,92,1
319,12/21/2011,25,64,1
319,12/21/2011,25,7,1
319,12/21/2011,25,20,1
319,12/21/2011,25,46,1
320,12/21/2011,22,34,1
320,12/21/2011,22,24,2
320,12/21/2011,22,30,1
320,12/21/2011,22,90,1
320,12/21/2011,22,42,1
320,12/21/2011,22,35,1
320,12/21/2011,22,94,1
320,12/21/2011,22,44,1
320,12/21/2011,22,10,1
320,12/21/2011,22,54,2
320,12/21/2011,22,12,1
320,12/21/2011,22,5,2
321,12/22/2011,26,70,1
321,12/22/2011,26,72,1
321,12/22/2011,26,18,1
322,12/28/2011,16,35,1
322,12/28/2011,16,80,1
322,12/28/2011,16,71,1
322,12/28/2011,16,24,1
323,1/3/2012,22,40,1
323,1/3/2012,22,75,1
323,1/3/2012,22,78,1
323,1/3/2012,22,18,2
323,1/3/2012,22,50,1
324,1/3/2012,20,54,1
324,1/3/2012,20,16,2
324,1/3/2012,20,21,1
324,1/3/2012,20,93,1
324,1/3/2012,20,70,1
324,1/3/2012,20,45,1
324,1/3/2012,20,34,1
324,1/3/2012,20,65,1
324,1/3/2012,20,87,1
324,1/3/2012,20,18,1
324,1/3/2012,20,85,1
324,1/3/2012,20,48,1
324,1/3/2012,20,84,1
324,1/3/2012,20,86,1
324,1/3/2012,20,41,1
324,1/3/2012,20,97,1
324,1/3/2012,20,91,2
324,1/3/2012,20,57,1
324,1/3/2012,20,33,1
324,1/3/2012,20,59,1
324,1/3/2012,20,17,1
324,1/3/2012,20,32,2
324,1/3/2012,20,50,2
324,1/3/2012,20,66,1
324,1/3/2012,20,31,1
324,1/3/2012,20,7,1
324,1/3/2012,20,72,1
324,1/3/2012,20,79,1
324,1/3/2012,20,88,1
324,1/3/2012,20,56,1
325,1/4/2012,10,50,1
325,1/4/2012,10,13,2
325,1/4/2012,10,80,1
326,1/6/2012,28,10,1
326,1/6/2012,28,61,1
326,1/6/2012,28,15,1
326,1/6/2012,28,45,1
326,1/6/2012,28,66,1
326,1/6/2012,28,3,1
326,1/6/2012,28,8,2
326,1/6/2012,28,22,1
326,1/6/2012,28,53,2
326,1/6/2012,28,41,1
326,1/6/2012,28,2,3
326,1/6/2012,28,59,1
326,1/6/2012,28,29,1
326,1/6/2012,28,44,1
326,1/6/2012,28,4,1
326,1/6/2012,28,38,1
326,1/6/2012,28,23,1
326,1/6/2012,28,25,1
326,1/6/2012,28,82,1
326,1/6/2012,28,9,1
326,1/6/2012,28,27,1
326,1/6/2012,28,67,1
326,1/6/2012,28,94,1
326,1/6/2012,28,12,1
326,1/6/2012,28,68,1
326,1/6/2012,28,64,1
326,1/6/2012,28,32,2
326,1/6/2012,28,6,1
326,1/6/2012,28,46,2
326,1/6/2012,28,11,1
327,1/12/2012,10,20,1
327,1/12/2012,10,96,2
327,1/12/2012,10,47,1
327,1/12/2012,10,36,2
327,1/12/2012,10,2,3
327,1/12/2012,10,92,1
327,1/12/2012,10,77,1
327,1/12/2012,10,44,1
327,1/12/2012,10,57,1
327,1/12/2012,10,60,1
327,1/12/2012,10,75,1
327,1/12/2012,10,88,1
327,1/12/2012,10,72,1
328,1/12/2012,7,24,1
328,1/12/2012,7,96,1
328,1/12/2012,7,35,1
328,1/12/2012,7,89,1
329,1/12/2012,10,47,1
329,1/12/2012,10,85,1
329,1/12/2012,10,84,1
329,1/12/2012,10,59,1
330,1/12/2012,17,67,1
330,1/12/2012,17,33,1
330,1/12/2012,17,66,1
330,1/12/2012,17,49,1
330,1/12/2012,17,9,1
330,1/12/2012,17,60,2
330,1/12/2012,17,62,1
330,1/12/2012,17,46,2
330,1/12/2012,17,61,1
330,1/12/2012,17,51,1
330,1/12/2012,17,24,1
330,1/12/2012,17,34,1
330,1/12/2012,17,39,1
330,1/12/2012,17,40,1
330,1/12/2012,17,12,1
330,1/12/2012,17,55,1
330,1/12/2012,17,32,2
330,1/12/2012,17,36,1
330,1/12/2012,17,38,2
330,1/12/2012,17,5,1
330,1/12/2012,17,50,1
331,1/12/2012,11,64,2
331,1/12/2012,11,81,1
332,1/13/2012,24,20,3
333,1/17/2012,8,57,1
333,1/17/2012,8,79,1
333,1/17/2012,8,8,1
334,1/17/2012,8,27,1
334,1/17/2012,8,84,1
334,1/17/2012,8,89,3
334,1/17/2012,8,44,1
334,1/17/2012,8,13,1
335,1/17/2012,10,91,1
336,1/20/2012,10,15,1
336,1/20/2012,10,48,3
336,1/20/2012,10,97,1
337,1/20/2012,26,73,1
337,1/20/2012,26,97,1
337,1/20/2012,26,31,1
337,1/20/2012,26,92,1
337,1/20/2012,26,32,1
337,1/20/2012,26,7,1
338,1/25/2012,6,12,1
339,1/27/2012,10,9,1
339,1/27/2012,10,86,1
339,1/27/2012,10,91,1
339,1/27/2012,10,36,1
339,1/27/2012,10,88,1
339,1/27/2012,10,70,1
339,1/27/2012,10,58,1
339,1/27/2012,10,16,1
339,1/27/2012,10,89,1
339,1/27/2012,10,54,1
339,1/27/2012,10,8,1
339,1/27/2012,10,92,2
339,1/27/2012,10,73,1
339,1/27/2012,10,40,1
340,1/30/2012,10,97,1
340,1/30/2012,10,84,1
340,1/30/2012,10,86,1
340,1/30/2012,10,78,1
340,1/30/2012,10,96,1
340,1/30/2012,10,92,2
340,1/30/2012,10,40,2
341,1/31/2012,22,30,1
341,1/31/2012,22,76,1
341,1/31/2012,22,28,1
341,1/31/2012,22,32,4
341,1/31/2012,22,92,1
341,1/31/2012,22,50,1
341,1/31/2012,22,31,1
341,1/31/2012,22,42,1
341,1/31/2012,22,93,1
341,1/31/2012,22,44,3
341,1/31/2012,22,1,1
342,2/1/2012,1,57,1
342,2/1/2012,1,9,1
342,2/1/2012,1,49,2
343,2/3/2012,16,29,1
343,2/3/2012,16,36,2
343,2/3/2012,16,70,1
343,2/3/2012,16,27,1
343,2/3/2012,16,86,1
343,2/3/2012,16,22,1
344,2/3/2012,10,40,1
344,2/3/2012,10,33,1
345,2/8/2012,24,94,1
345,2/8/2012,24,41,1
345,2/8/2012,24,30,2
345,2/8/2012,24,50,1
346,2/8/2012,14,60,1
347,2/9/2012,28,30,1
347,2/9/2012,28,26,1
347,2/9/2012,28,43,1
347,2/9/2012,28,62,1
347,2/9/2012,28,22,1
347,2/9/2012,28,57,2
347,2/9/2012,28,4,1
348,2/9/2012,10,85,2
348,2/9/2012,10,34,1
348,2/9/2012,10,42,1
348,2/9/2012,10,53,1
348,2/9/2012,10,7,3
348,2/9/2012,10,73,1
348,2/9/2012,10,89,1
348,2/9/2012,10,81,4
348,2/9/2012,10,96,1
348,2/9/2012,10,50,2
348,2/9/2012,10,45,1
348,2/9/2012,10,57,1
348,2/9/2012,10,61,1
348,2/9/2012,10,49,1
348,2/9/2012,10,76,3
348,2/9/2012,10,78,1
348,2/9/2012,10,64,1
348,2/9/2012,10,97,1
348,2/9/2012,10,3,1
348,2/9/2012,10,90,1
348,2/9/2012,10,92,1
348,2/9/2012,10,80,1
348,2/9/2012,10,32,1
348,2/9/2012,10,33,1
348,2/9/2012,10,65,1
348,2/9/2012,10,60,1
349,2/10/2012,4,42,1
349,2/10/2012,4,91,1
349,2/10/2012,4,95,1
349,2/10/2012,4,35,1
350,2/10/2012,22,9,1
350,2/10/2012,22,31,1
350,2/10/2012,22,89,1
350,2/10/2012,22,8,1
350,2/10/2012,22,61,1
350,2/10/2012,22,24,1
350,2/10/2012,22,18,1
350,2/10/2012,22,17,1
350,2/10/2012,22,49,1
350,2/10/2012,22,38,2
350,2/10/2012,22,2,1
351,2/10/2012,19,82,1
352,2/13/2012,8,52,1
353,2/14/2012,26,10,1
353,2/14/2012,26,30,1
353,2/14/2012,26,46,1
353,2/14/2012,26,95,2
353,2/14/2012,26,41,1
353,2/14/2012,26,33,1
353,2/14/2012,26,91,1
354,2/14/2012,10,90,1
355,2/15/2012,26,46,1
355,2/15/2012,26,13,1
356,2/17/2012,25,43,1
357,2/17/2012,12,90,1
357,2/17/2012,12,78,1
357,2/17/2012,12,80,1
357,2/17/2012,12,91,1
357,2/17/2012,12,50,2
357,2/17/2012,12,18,1
357,2/17/2012,12,39,1
357,2/17/2012,12,62,1
357,2/17/2012,12,63,1
357,2/17/2012,12,2,4
357,2/17/2012,12,40,1
357,2/17/2012,12,20,1
357,2/17/2012,12,95,1
357,2/17/2012,12,94,4
357,2/17/2012,12,45,1
357,2/17/2012,12,61,1
357,2/17/2012,12,17,1
357,2/17/2012,12,85,1
357,2/17/2012,12,54,1
357,2/17/2012,12,97,1
358,2/20/2012,4,74,1
359,2/21/2012,10,21,1
359,2/21/2012,10,42,1
359,2/21/2012,10,93,2
359,2/21/2012,10,97,1
359,2/21/2012,10,86,1
359,2/21/2012,10,8,2
359,2/21/2012,10,78,1
359,2/21/2012,10,88,1
359,2/21/2012,10,66,1
359,2/21/2012,10,50,1
359,2/21/2012,10,62,1
359,2/21/2012,10,87,1
359,2/21/2012,10,34,1
359,2/21/2012,10,28,1
359,2/21/2012,10,44,3
359,2/21/2012,10,19,3
359,2/21/2012,10,57,1
359,2/21/2012,10,35,1
359,2/21/2012,10,90,1
359,2/21/2012,10,73,5
359,2/21/2012,10,89,1
359,2/21/2012,10,75,1
359,2/21/2012,10,76,1
359,2/21/2012,10,10,1
359,2/21/2012,10,92,1
359,2/21/2012,10,79,1
359,2/21/2012,10,48,1
359,2/21/2012,10,65,2
359,2/21/2012,10,83,1
360,2/22/2012,10,35,1
361,2/22/2012,5,33,1
362,2/23/2012,8,52,1
363,2/24/2012,10,8,1
363,2/24/2012,10,68,1
363,2/24/2012,10,14,4
363,2/24/2012,10,78,1
363,2/24/2012,10,89,1
363,2/24/2012,10,48,1
363,2/24/2012,10,77,2
363,2/24/2012,10,92,1
363,2/24/2012,10,53,2
363,2/24/2012,10,90,1
364,2/27/2012,10,47,1
365,2/28/2012,20,55,1
365,2/28/2012,20,93,1
365,2/28/2012,20,91,1
365,2/28/2012,20,89,1
365,2/28/2012,20,19,2
366,2/28/2012,20,91,1
366,2/28/2012,20,30,1
366,2/28/2012,20,40,1
366,2/28/2012,20,90,1
366,2/28/2012,20,15,1
366,2/28/2012,20,55,1
366,2/28/2012,20,17,1
366,2/28/2012,20,57,1
366,2/28/2012,20,10,1
367,2/28/2012,6,39,1
367,2/28/2012,6,46,1
368,2/29/2012,9,4,1
368,2/29/2012,9,20,1
368,2/29/2012,9,15,1
369,3/1/2012,17,28,1
369,3/1/2012,17,27,1
369,3/1/2012,17,48,1
369,3/1/2012,17,52,1
369,3/1/2012,17,53,1
369,3/1/2012,17,24,1
369,3/1/2012,17,58,2
369,3/1/2012,17,31,1
369,3/1/2012,17,12,1
369,3/1/2012,17,15,1
370,3/1/2012,11,15,1
370,3/1/2012,11,78,1
370,3/1/2012,11,96,1
370,3/1/2012,11,68,1
370,3/1/2012,11,28,1
370,3/1/2012,11,77,1
370,3/1/2012,11,16,2
370,3/1/2012,11,31,1
370,3/1/2012,11,45,1
370,3/1/2012,11,73,1
370,3/1/2012,11,50,1
370,3/1/2012,11,43,1
370,3/1/2012,11,34,1
370,3/1/2012,11,38,1
370,3/1/2012,11,53,1
370,3/1/2012,11,92,2
370,3/1/2012,11,36,4
370,3/1/2012,11,42,1
370,3/1/2012,11,94,1
370,3/1/2012,11,40,1
370,3/1/2012,11,18,1
370,3/1/2012,11,21,1
370,3/1/2012,11,10,4
370,3/1/2012,11,30,1
370,3/1/2012,11,19,1
370,3/1/2012,11,44,1
371,3/1/2012,8,96,1
371,3/1/2012,8,61,1
371,3/1/2012,8,65,1
371,3/1/2012,8,74,2
371,3/1/2012,8,33,1
371,3/1/2012,8,86,1
371,3/1/2012,8,21,1
371,3/1/2012,8,72,1
371,3/1/2012,8,58,1
371,3/1/2012,8,18,1
371,3/1/2012,8,85,1
371,3/1/2012,8,83,1
372,3/2/2012,22,37,1
372,3/2/2012,22,33,2
372,3/2/2012,22,76,1
372,3/2/2012,22,20,1
372,3/2/2012,22,95,1
372,3/2/2012,22,38,1
373,3/2/2012,13,75,1
373,3/2/2012,13,79,1
373,3/2/2012,13,37,1
373,3/2/2012,13,65,1
374,3/2/2012,26,45,1
374,3/2/2012,26,68,1
375,3/5/2012,2,72,1
375,3/5/2012,2,24,1
375,3/5/2012,2,23,1
376,3/6/2012,15,77,1
377,3/6/2012,2,1,1
378,3/6/2012,24,42,1
378,3/6/2012,24,85,1
378,3/6/2012,24,39,1
379,3/7/2012,21,46,1
379,3/7/2012,21,36,1
380,3/7/2012,10,53,2
380,3/7/2012,10,50,1
380,3/7/2012,10,56,1
380,3/7/2012,10,37,1
380,3/7/2012,10,94,1
380,3/7/2012,10,67,4
380,3/7/2012,10,26,6
380,3/7/2012,10,62,1
380,3/7/2012,10,88,1
381,3/8/2012,9,42,1
381,3/8/2012,9,97,1
381,3/8/2012,9,9,1
382,3/9/2012,2,79,1
382,3/9/2012,2,12,1
383,3/12/2012,17,26,1
383,3/12/2012,17,84,1
383,3/12/2012,17,16,1
384,3/12/2012,10,48,1
385,3/13/2012,14,53,1
385,3/13/2012,14,97,1
385,3/13/2012,14,47,1
385,3/13/2012,14,1,2
385,3/13/2012,14,17,1
385,3/13/2012,14,70,2
385,3/13/2012,14,87,1
385,3/13/2012,14,68,1
385,3/13/2012,14,96,7
385,3/13/2012,14,18,1
385,3/13/2012,14,42,1
385,3/13/2012,14,54,1
385,3/13/2012,14,56,1
385,3/13/2012,14,14,1
385,3/13/2012,14,19,1
386,3/13/2012,17,82,1
386,3/13/2012,17,85,1
386,3/13/2012,17,24,1
386,3/13/2012,17,23,4
386,3/13/2012,17,36,1
387,3/13/2012,4,77,1
387,3/13/2012,4,39,1
387,3/13/2012,4,20,1
388,3/14/2012,10,75,1
388,3/14/2012,10,88,1
388,3/14/2012,10,82,1
388,3/14/2012,10,28,1
388,3/14/2012,10,50,3
388,3/14/2012,10,92,1
389,3/15/2012,8,66,1
389,3/15/2012,8,94,1
389,3/15/2012,8,70,1
389,3/15/2012,8,77,1
389,3/15/2012,8,55,1
389,3/15/2012,8,57,1
389,3/15/2012,8,54,4
389,3/15/2012,8,93,1
389,3/15/2012,8,75,1
389,3/15/2012,8,37,3
389,3/15/2012,8,60,1
389,3/15/2012,8,85,1
389,3/15/2012,8,81,1
389,3/15/2012,8,91,1
389,3/15/2012,8,96,2
389,3/15/2012,8,50,1
389,3/15/2012,8,71,2
389,3/15/2012,8,65,1
389,3/15/2012,8,95,1
389,3/15/2012,8,40,1
389,3/15/2012,8,68,1
389,3/15/2012,8,87,2
389,3/15/2012,8,73,3
389,3/15/2012,8,47,1
389,3/15/2012,8,21,1
389,3/15/2012,8,80,1
389,3/15/2012,8,53,4
390,3/15/2012,30,4,7
390,3/15/2012,30,49,1
390,3/15/2012,30,97,1
390,3/15/2012,30,66,1
390,3/15/2012,30,83,1
390,3/15/2012,30,13,1
390,3/15/2012,30,69,1
390,3/15/2012,30,55,2
391,3/15/2012,26,10,1
391,3/15/2012,26,41,1
392,3/16/2012,8,58,1
392,3/16/2012,8,93,2
393,3/16/2012,8,50,1
393,3/16/2012,8,67,1
393,3/16/2012,8,56,1
393,3/16/2012,8,85,2
393,3/16/2012,8,31,1
393,3/16/2012,8,66,1
393,3/16/2012,8,76,2
393,3/16/2012,8,32,1
393,3/16/2012,8,94,1
393,3/16/2012,8,58,2
393,3/16/2012,8,82,2
393,3/16/2012,8,81,2
393,3/16/2012,8,96,1
393,3/16/2012,8,40,1
393,3/16/2012,8,78,2
393,3/16/2012,8,29,1
393,3/16/2012,8,70,1
393,3/16/2012,8,95,8
393,3/16/2012,8,55,1
393,3/16/2012,8,34,1
393,3/16/2012,8,45,1
393,3/16/2012,8,87,1
393,3/16/2012,8,93,2
393,3/16/2012,8,89,1
394,3/19/2012,19,60,1
394,3/19/2012,19,24,1
394,3/19/2012,19,59,1
395,3/19/2012,23,10,1
395,3/19/2012,23,78,1
395,3/19/2012,23,17,1
395,3/19/2012,23,70,1
395,3/19/2012,23,90,1
396,3/19/2012,6,22,1
396,3/19/2012,6,54,1
396,3/19/2012,6,9,1
396,3/19/2012,6,74,1
397,3/19/2012,16,90,1
398,3/20/2012,10,87,1
399,3/20/2012,26,6,1
399,3/20/2012,26,32,1
399,3/20/2012,26,37,1
399,3/20/2012,26,27,1
399,3/20/2012,26,3,1
399,3/20/2012,26,19,1
399,3/20/2012,26,88,1
399,3/20/2012,26,30,1
399,3/20/2012,26,14,2
399,3/20/2012,26,29,2
400,3/21/2012,10,91,1
400,3/21/2012,10,96,1
401,3/21/2012,13,21,1
401,3/21/2012,13,92,1
401,3/21/2012,13,77,1
401,3/21/2012,13,61,2
402,3/21/2012,5,73,1
402,3/21/2012,5,35,1
403,3/21/2012,10,97,1
403,3/21/2012,10,72,1
404,3/21/2012,18,58,1
404,3/21/2012,18,88,1
404,3/21/2012,18,92,1
405,3/22/2012,22,88,2
405,3/22/2012,22,46,1
405,3/22/2012,22,1,8
405,3/22/2012,22,32,1
405,3/22/2012,22,42,1
405,3/22/2012,22,36,3
405,3/22/2012,22,18,1
405,3/22/2012,22,69,1
405,3/22/2012,22,2,10
405,3/22/2012,22,8,1
405,3/22/2012,22,20,1
405,3/22/2012,22,43,1
405,3/22/2012,22,23,1
405,3/22/2012,22,73,1
406,3/26/2012,21,62,1
406,3/26/2012,21,36,1
406,3/26/2012,21,76,1
406,3/26/2012,21,30,1
407,3/26/2012,8,45,3
407,3/26/2012,8,9,1
407,3/26/2012,8,41,1
407,3/26/2012,8,78,1
407,3/26/2012,8,72,1
407,3/26/2012,8,65,2
407,3/26/2012,8,68,1
407,3/26/2012,8,18,2
407,3/26/2012,8,56,1
408,3/27/2012,5,13,1
408,3/27/2012,5,23,2
408,3/27/2012,5,21,2
408,3/27/2012,5,28,1
408,3/27/2012,5,11,1
408,3/27/2012,5,14,1
408,3/27/2012,5,59,1
408,3/27/2012,5,68,3
408,3/27/2012,5,43,1
408,3/27/2012,5,35,1
408,3/27/2012,5,41,1
408,3/27/2012,5,39,1
408,3/27/2012,5,12,1
408,3/27/2012,5,10,1
408,3/27/2012,5,2,1
408,3/27/2012,5,83,2
408,3/27/2012,5,42,6
409,3/29/2012,19,58,1
409,3/29/2012,19,43,1
409,3/29/2012,19,82,1
409,3/29/2012,19,61,1
409,3/29/2012,19,60,1
409,3/29/2012,19,16,6
409,3/29/2012,19,64,1
409,3/29/2012,19,1,1
409,3/29/2012,19,48,1
409,3/29/2012,19,50,1
409,3/29/2012,19,37,1
409,3/29/2012,19,38,1
409,3/29/2012,19,23,1
409,3/29/2012,19,39,1
409,3/29/2012,19,24,1
409,3/29/2012,19,32,1
410,4/2/2012,8,82,1
410,4/2/2012,8,61,1
410,4/2/2012,8,85,1
411,4/3/2012,5,57,1
412,4/3/2012,9,72,3
412,4/3/2012,9,3,1
412,4/3/2012,9,50,2
412,4/3/2012,9,86,1
412,4/3/2012,9,96,1
412,4/3/2012,9,63,2
412,4/3/2012,9,14,1
413,4/4/2012,13,17,1
413,4/4/2012,13,37,1
414,4/4/2012,10,31,1
414,4/4/2012,10,63,1
414,4/4/2012,10,32,1
414,4/4/2012,10,56,1
414,4/4/2012,10,51,1
414,4/4/2012,10,30,1
414,4/4/2012,10,86,1
414,4/4/2012,10,68,1
414,4/4/2012,10,67,2
414,4/4/2012,10,46,1
414,4/4/2012,10,96,1
414,4/4/2012,10,69,1
414,4/4/2012,10,91,1
414,4/4/2012,10,64,1
414,4/4/2012,10,95,2
414,4/4/2012,10,66,1
414,4/4/2012,10,82,1
414,4/4/2012,10,65,1
414,4/4/2012,10,81,1
414,4/4/2012,10,21,1
414,4/4/2012,10,87,1
414,4/4/2012,10,50,1
414,4/4/2012,10,89,1
415,4/4/2012,25,20,1
416,4/5/2012,15,14,1
416,4/5/2012,15,43,1
416,4/5/2012,15,8,3
416,4/5/2012,15,25,1
416,4/5/2012,15,69,1
416,4/5/2012,15,92,1
416,4/5/2012,15,15,1
416,4/5/2012,15,34,2
416,4/5/2012,15,42,1
416,4/5/2012,15,88,1
416,4/5/2012,15,61,1
416,4/5/2012,15,24,1
416,4/5/2012,15,35,2
416,4/5/2012,15,40,1
416,4/5/2012,15,1,1
416,4/5/2012,15,13,1
416,4/5/2012,15,23,1
416,4/5/2012,15,45,1
416,4/5/2012,15,5,2
416,4/5/2012,15,54,1
416,4/5/2012,15,19,1
416,4/5/2012,15,2,1
416,4/5/2012,15,31,1
416,4/5/2012,15,76,1
416,4/5/2012,15,37,1
416,4/5/2012,15,7,7
417,4/10/2012,9,68,1
418,4/10/2012,16,16,1
418,4/10/2012,16,76,2
418,4/10/2012,16,77,1
418,4/10/2012,16,18,1
418,4/10/2012,16,94,1
418,4/10/2012,16,75,2
418,4/10/2012,16,97,1
418,4/10/2012,16,73,1
418,4/10/2012,16,61,1
419,4/11/2012,13,57,1
419,4/11/2012,13,8,1
419,4/11/2012,13,89,1
419,4/11/2012,13,35,2
419,4/11/2012,13,33,1
419,4/11/2012,13,17,1
419,4/11/2012,13,6,1
420,4/11/2012,8,63,1
420,4/11/2012,8,16,1
420,4/11/2012,8,80,1
420,4/11/2012,8,57,1
420,4/11/2012,8,30,1
420,4/11/2012,8,9,1
420,4/11/2012,8,65,1
420,4/11/2012,8,62,1
420,4/11/2012,8,69,1
420,4/11/2012,8,56,1
420,4/11/2012,8,50,1
420,4/11/2012,8,15,1
421,4/12/2012,1,40,1
421,4/12/2012,1,59,1
421,4/12/2012,1,94,1
421,4/12/2012,1,60,2
421,4/12/2012,1,93,1
421,4/12/2012,1,12,1
421,4/12/2012,1,2,1
421,4/12/2012,1,25,1
421,4/12/2012,1,62,1
421,4/12/2012,1,83,1
421,4/12/2012,1,63,1
421,4/12/2012,1,54,1
421,4/12/2012,1,48,1
421,4/12/2012,1,86,1
421,4/12/2012,1,90,1
421,4/12/2012,1,55,1
421,4/12/2012,1,56,1
421,4/12/2012,1,7,1
421,4/12/2012,1,79,1
421,4/12/2012,1,77,1
422,4/12/2012,23,16,1
422,4/12/2012,23,85,1
422,4/12/2012,23,69,1
422,4/12/2012,23,95,2
423,4/13/2012,10,86,1
423,4/13/2012,10,47,1
423,4/13/2012,10,8,1
423,4/13/2012,10,46,1
423,4/13/2012,10,94,1
423,4/13/2012,10,58,1
423,4/13/2012,10,64,2
423,4/13/2012,10,21,1
423,4/13/2012,10,87,1
423,4/13/2012,10,35,2
423,4/13/2012,10,96,1
424,4/13/2012,2,72,1
424,4/13/2012,2,50,1
424,4/13/2012,2,53,1
424,4/13/2012,2,59,1
424,4/13/2012,2,69,1
424,4/13/2012,2,78,1
424,4/13/2012,2,64,1
424,4/13/2012,2,23,1
424,4/13/2012,2,28,1
424,4/13/2012,2,57,1
424,4/13/2012,2,83,1
424,4/13/2012,2,81,1
424,4/13/2012,2,66,1
424,4/13/2012,2,51,1
424,4/13/2012,2,58,1
424,4/13/2012,2,47,1
424,4/13/2012,2,18,1
424,4/13/2012,2,7,1
424,4/13/2012,2,79,1
424,4/13/2012,2,87,3
424,4/13/2012,2,13,3
424,4/13/2012,2,85,1
424,4/13/2012,2,77,3
425,4/16/2012,6,17,1
426,4/17/2012,13,87,1
426,4/17/2012,13,46,1
426,4/17/2012,13,53,1
426,4/17/2012,13,18,1
427,4/18/2012,26,32,2
428,4/18/2012,28,69,1
428,4/18/2012,28,28,1
428,4/18/2012,28,1,1
428,4/18/2012,28,36,1
428,4/18/2012,28,58,1
428,4/18/2012,28,35,1
428,4/18/2012,28,90,1
428,4/18/2012,28,8,3
428,4/18/2012,28,23,3
428,4/18/2012,28,29,1
428,4/18/2012,28,26,1
